City,Date,AvgTemperature_C,AvgWindSpeed_m_s,AvgPrecipitation_mm,CO_ppm,NO2_ppb,O3_ppb,AQI,TrafficIndex
Dallas,2024-12-28,13.4,11.3,0.0,3.0,5.0,10,30.0,66
Dallas,2024-12-29,13.51,9.46,0.0,0.0,22.0,11,20.0,59
Dallas,2024-12-30,12.82,17.78,1.2,0.0,20.0,10,31.0,59
Dallas,2024-12-31,12.22,20.99,0.24,17.0,20.0,10,31.0,59
Dallas,2024-01-19,12.72,10.58,0.05,0.0,7.0,7,27.0,66
Dallas,2024-01-20,13.55,8.14,0.0,21.0,7.0,11,28.0,66
Dallas,2024-01-21,14.22,9.55,0.0,0.0,4.0,9,26.0,65
Dallas,2024-01-22,14.15,9.38,0.02,22.0,18.0,7,6.0,65
Dallas,2024-04-20,12.01,19.33,0.13,0.0,20.0,15,31.0,60
Dallas,2024-04-21,11.86,12.67,0.0,0.0,21.0,10,41.0,65
Dallas,2024-05-16,11.58,10.07,0.0,0.0,7.0,9,36.0,68
Dallas,2024-05-17,12.95,12.05,0.0,10.0,19.0,11,77.0,68
Dallas,2024-05-18,14.91,9.4,0.0,0.0,8.0,11,67.0,68
Dallas,2024-05-19,16.16,9.18,0.0,0.0,0.0,11,54.0,63
Dallas,2024-05-20,15.55,8.27,0.0,23.0,0.0,8,46.0,63
Dallas,2024-05-21,14.89,13.13,0.02,4.0,23.0,9,33.0,63
Dallas,2024-05-22,15.25,15.78,0.0,0.0,7.0,9,26.0,63
Dallas,2024-05-23,13.42,12.29,0.03,11.0,8.0,12,43.0,63
Dallas,2024-05-24,14.53,10.15,0.01,0.0,23.0,14,44.0,63
Dallas,2024-05-25,15.4,10.2,0.0,23.0,0.0,16,38.0,63
Dallas,2024-05-26,16.07,9.12,0.0,1.0,23.0,11,47.0,67
Dallas,2024-05-27,15.45,8.72,0.0,0.0,0.0,9,49.0,67
Dallas,2024-05-28,15.74,7.58,0.0,0.0,23.0,7,49.0,67
Dallas,2024-05-29,15.92,9.4,0.0,0.0,0.0,11,47.0,67
Dallas,2024-05-30,15.75,8.53,0.0,1.0,19.0,23,43.0,67
Dallas,2024-05-31,16.12,8.35,0.0,23.0,5.0,11,74.0,67
Dallas,2024-06-01,15.57,9.15,0.0,3.0,7.0,12,45.0,67
Dallas,2024-06-02,15.83,11.81,0.0,0.0,7.0,14,37.0,63
Dallas,2024-06-03,15.83,14.14,0.0,0.0,22.0,14,30.0,63
Dallas,2024-06-04,15.57,15.8,0.04,0.0,0.0,23,48.0,63
Dallas,2024-06-05,15.88,11.93,0.1,0.0,7.0,10,51.0,63
Dallas,2024-06-06,15.45,9.34,0.0,0.0,23.0,10,87.0,63
Dallas,2024-06-07,15.76,8.6,0.0,23.0,7.0,10,80.0,63
Dallas,2024-06-08,15.65,9.36,0.0,3.0,19.0,8,54.0,63
Dallas,2024-06-09,15.97,11.14,0.0,0.0,7.0,10,39.0,60
Dallas,2024-06-10,16.19,9.75,0.0,1.0,0.0,13,32.0,60
Dallas,2024-06-11,16.61,9.33,0.0,23.0,19.0,9,37.0,60
Dallas,2024-06-12,16.49,10.39,0.0,0.0,5.0,11,50.0,60
Dallas,2024-06-13,15.58,18.81,0.05,0.0,19.0,11,90.0,60
Dallas,2024-06-14,15.16,11.62,0.0,19.0,4.0,11,119.0,60
Dallas,2024-06-15,15.62,11.47,0.0,0.0,20.0,9,71.0,60
Dallas,2024-06-16,16.31,14.32,0.0,6.0,20.0,11,49.0,63
Dallas,2024-06-17,16.56,11.32,0.0,2.0,6.0,13,28.0,63
Dallas,2024-06-18,16.32,9.26,0.0,6.0,7.0,19,30.0,63
Dallas,2024-06-19,17.05,12.0,0.0,2.0,23.0,12,38.0,63
Dallas,2024-06-20,16.87,7.88,0.0,0.0,6.0,11,33.0,63
Dallas,2024-06-21,16.62,8.29,0.0,0.0,0.0,11,44.0,63
Dallas,2024-06-22,16.03,8.62,0.0,5.0,21.0,7,35.0,63
Dallas,2024-06-23,16.28,7.84,0.0,8.0,0.0,22,26.0,61
Dallas,2024-06-24,16.85,9.7,0.0,0.0,7.0,22,21.0,61
Dallas,2024-06-25,16.69,9.75,0.0,0.0,6.0,12,27.0,61
Dallas,2024-06-26,17.08,10.05,0.0,6.0,5.0,11,39.0,61
Dallas,2024-06-27,16.55,9.65,0.0,0.0,18.0,10,58.0,61
Houston,2024-01-01,16.26,10.06,0.0,0.0,14.0,9,27.0,62
Houston,2024-01-02,16.58,9.58,0.0,0.0,7.0,23,24.0,62
Houston,2024-01-03,16.02,9.42,0.0,0.0,23.0,9,31.0,62
Houston,2024-01-04,16.34,11.3,0.0,0.0,0.0,17,34.0,62
Houston,2024-01-05,16.29,10.0,0.0,5.0,5.0,14,11.0,62
Houston,2024-01-06,16.28,9.15,0.0,0.0,7.0,11,25.0,62
Houston,2024-01-07,16.27,10.18,0.0,0.0,20.0,10,31.0,67
Houston,2024-01-08,16.51,10.01,0.0,2.0,0.0,10,26.0,67
Houston,2024-01-09,16.25,8.81,0.0,22.0,6.0,11,28.0,67
Houston,2024-01-10,16.68,10.15,0.0,23.0,21.0,10,32.0,67
Houston,2024-01-11,16.58,10.46,0.0,5.0,22.0,11,31.0,67
Houston,2024-01-12,16.74,10.48,0.0,0.0,1.0,7,26.0,67
Houston,2024-01-13,16.28,8.63,0.0,0.0,1.0,11,33.0,67
Houston,2024-01-14,16.7,11.35,0.0,0.0,22.0,9,21.0,65
Houston,2024-01-15,17.2,11.82,0.0,0.0,20.0,23,24.0,65
Houston,2024-01-16,17.14,10.83,0.0,0.0,7.0,9,31.0,65
Houston,2024-01-17,17.46,9.21,0.0,0.0,3.0,10,26.0,65
Houston,2024-01-18,18.3,8.2,0.0,0.0,22.0,10,21.0,65
Houston,2024-01-19,18.08,10.29,0.0,0.0,1.0,10,31.0,65
Houston,2024-01-20,18.05,10.43,0.0,0.0,3.0,10,28.0,65
Houston,2024-01-21,17.88,9.15,0.0,6.0,19.0,7,20.0,67
Houston,2024-01-22,17.88,8.51,0.0,0.0,1.0,15,18.0,67
Houston,2024-01-23,18.43,8.75,0.0,0.0,7.0,23,24.0,67
Houston,2024-01-24,18.44,9.15,0.0,0.0,22.0,20,23.0,67
Houston,2024-01-25,18.3,10.02,0.0,1.0,4.0,10,28.0,67
Houston,2024-01-26,18.43,11.2,0.0,0.0,5.0,22,14.0,67
Houston,2024-01-27,19.15,7.9,0.0,0.0,3.0,11,19.0,67
Houston,2024-01-28,18.35,14.11,0.0,0.0,0.0,10,26.0,62
Houston,2024-01-29,17.91,13.99,0.0,0.0,22.0,20,19.0,62
Houston,2024-01-30,18.41,13.79,0.0,0.0,0.0,10,40.0,62
Houston,2024-01-31,17.98,10.03,0.0,1.0,6.0,11,40.0,62
Houston,2024-02-01,18.64,9.47,0.0,0.0,9.0,14,30.0,62
Houston,2024-02-02,19.21,10.04,0.0,0.0,5.0,19,33.0,62
Houston,2024-02-03,20.01,8.04,0.0,0.0,6.0,10,31.0,62
Houston,2024-02-04,22.38,8.66,0.0,21.0,0.0,9,29.0,69
Houston,2024-02-05,21.79,8.99,0.0,0.0,21.0,11,27.0,69
Houston,2024-02-06,20.95,8.79,0.0,0.0,20.0,11,34.0,69
Houston,2024-02-07,20.37,9.35,0.0,4.0,6.0,14,26.0,69
Houston,2024-02-08,20.0,9.94,0.0,0.0,7.0,13,24.0,69
Houston,2024-02-09,19.74,10.63,0.0,21.0,7.0,10,33.0,69
Houston,2024-02-10,19.23,9.65,0.0,10.0,19.0,8,27.0,69
Houston,2024-02-11,20.65,10.53,0.0,21.0,2.0,10,30.0,61
Houston,2024-02-12,19.74,10.51,0.0,0.0,19.0,11,33.0,61
Houston,2024-02-13,19.66,9.36,0.0,0.0,10.0,13,30.0,61
Houston,2024-02-14,20.88,8.43,0.0,0.0,5.0,15,21.0,61
Houston,2024-02-15,21.35,10.57,0.0,21.0,6.0,10,24.0,61
Houston,2024-02-16,20.85,8.74,0.0,0.0,7.0,11,30.0,61
Houston,2024-02-17,20.7,12.16,0.0,7.0,22.0,11,28.0,61
Houston,2024-02-18,20.28,8.47,0.0,0.0,1.0,11,35.0,63
Houston,2024-02-19,20.91,8.76,0.0,0.0,3.0,12,41.0,63
Houston,2024-02-20,20.87,7.32,0.0,21.0,6.0,10,43.0,63
Houston,2024-02-21,20.88,9.31,0.0,0.0,0.0,10,36.0,63
Houston,2024-02-22,20.85,8.95,0.0,0.0,2.0,9,36.0,63
Houston,2024-02-23,20.52,9.02,0.0,2.0,6.0,9,44.0,63
Houston,2024-02-24,21.0,10.2,0.0,0.0,22.0,12,49.0,63
Houston,2024-02-25,21.1,8.93,0.0,0.0,7.0,10,46.0,60
Houston,2024-02-26,21.27,11.78,0.0,0.0,2.0,10,36.0,60
Houston,2024-02-27,20.71,10.17,0.0,0.0,21.0,8,35.0,60
Houston,2024-02-28,21.0,8.44,0.0,21.0,7.0,13,33.0,60
Houston,2024-02-29,20.67,9.12,0.0,0.0,2.0,7,25.0,60
Houston,2024-03-01,21.37,8.81,0.0,0.0,6.0,11,29.0,60
Houston,2024-03-02,22.39,10.84,0.0,8.0,5.0,10,30.0,60
Houston,2024-03-03,21.4,9.83,0.0,20.0,20.0,10,24.0,69
Houston,2024-03-04,21.03,9.14,0.0,0.0,6.0,10,19.0,69
Houston,2024-03-05,22.02,8.88,0.0,21.0,6.0,10,34.0,69
Houston,2024-03-06,22.93,10.28,0.0,0.0,20.0,13,34.0,69
Houston,2024-03-07,23.3,10.2,0.0,19.0,4.0,9,38.0,69
Houston,2024-03-08,22.85,9.7,0.0,0.0,22.0,10,33.0,69
Houston,2024-03-09,21.09,8.34,0.0,0.0,7.0,13,27.0,69
Houston,2024-03-10,20.56,9.8,0.0,0.0,21.0,10,42.0,67
Houston,2024-03-11,20.54,11.09,0.0,0.0,23.0,11,44.0,67
Houston,2024-03-12,20.15,8.24,0.0,0.0,5.0,9,44.0,67
Houston,2024-03-13,19.91,8.17,0.0,20.0,21.0,10,28.0,67
Houston,2024-03-14,20.77,9.87,0.0,0.0,21.0,9,21.0,67
Houston,2024-03-15,22.16,10.01,0.0,0.0,21.0,11,22.0,67
Houston,2024-03-16,22.33,10.87,0.0,10.0,6.0,12,23.0,67
Houston,2024-03-17,21.89,10.19,0.0,0.0,6.0,9,27.0,67
Houston,2024-03-18,21.96,9.4,0.0,0.0,6.0,10,36.0,67
Houston,2024-03-19,21.29,8.5,0.0,0.0,5.0,9,41.0,67
Houston,2024-03-20,21.19,9.83,0.0,6.0,1.0,11,40.0,67
Houston,2024-03-21,20.9,9.01,0.0,0.0,6.0,12,34.0,67
Houston,2024-03-22,21.08,8.2,0.0,0.0,13.0,10,37.0,67
Houston,2024-03-23,21.62,7.3,0.0,0.0,6.0,12,49.0,67
Houston,2024-03-24,22.33,8.51,0.0,0.0,0.0,10,45.0,67
Houston,2024-03-25,22.97,8.18,0.0,0.0,21.0,11,36.0,67
Houston,2024-03-26,22.41,7.92,0.0,7.0,6.0,8,33.0,67
Houston,2024-03-27,22.1,8.32,0.0,0.0,0.0,10,30.0,67
Houston,2024-03-28,22.05,8.44,0.0,0.0,21.0,16,37.0,67
Houston,2024-03-29,21.47,9.99,0.0,0.0,0.0,9,49.0,67
Houston,2024-03-30,21.12,10.29,0.0,0.0,6.0,9,44.0,67
Houston,2024-03-31,20.82,7.79,0.0,23.0,5.0,10,39.0,67
Houston,2024-04-01,22.32,11.16,0.0,0.0,6.0,9,36.0,67
Houston,2024-04-02,23.51,10.38,0.0,1.0,6.0,9,44.0,67
Houston,2024-04-03,22.54,10.29,0.0,1.0,1.0,11,47.0,67
Houston,2024-04-04,21.5,9.26,0.0,0.0,6.0,11,71.0,67
Houston,2024-04-05,20.86,9.23,0.0,1.0,6.0,10,64.0,67
Houston,2024-04-06,20.51,7.82,0.0,5.0,5.0,8,44.0,67
Houston,2024-04-07,20.93,9.78,0.0,7.0,21.0,8,42.0,70
Houston,2024-04-08,21.61,9.53,0.0,6.0,22.0,13,31.0,70
Houston,2024-04-09,21.12,7.17,0.0,0.0,6.0,7,36.0,70
Houston,2024-04-10,20.65,7.47,0.0,0.0,0.0,18,42.0,70
Houston,2024-04-11,20.55,8.61,0.0,21.0,0.0,10,48.0,70
Houston,2024-04-12,20.43,9.39,0.0,7.0,9.0,10,108.0,70
Houston,2024-04-13,20.93,9.5,0.0,0.0,8.0,10,51.0,70
Houston,2024-04-14,20.94,8.27,0.0,23.0,7.0,8,46.0,61
Houston,2024-04-15,20.82,8.64,0.0,0.0,3.0,9,35.0,61
Houston,2024-04-16,22.15,7.22,0.0,0.0,2.0,10,32.0,61
Houston,2024-04-17,23.5,9.37,0.0,0.0,19.0,10,34.0,61
Houston,2024-04-18,25.07,8.36,0.0,8.0,9.0,11,32.0,61
Houston,2024-04-19,24.74,8.77,0.0,0.0,8.0,10,42.0,61
Houston,2024-04-20,25.5,7.46,0.0,0.0,9.0,8,29.0,61
Houston,2024-04-21,27.64,9.98,0.0,3.0,19.0,11,37.0,62
Houston,2024-04-22,26.16,8.09,0.0,0.0,12.0,10,58.0,62
Houston,2024-04-23,24.85,12.37,0.0,9.0,23.0,9,43.0,62
Houston,2024-04-24,20.63,10.08,0.0,0.0,9.0,10,50.0,62
Houston,2024-04-25,19.57,12.11,0.0,0.0,8.0,23,29.0,62
Houston,2024-04-26,20.19,12.53,0.0,8.0,8.0,7,29.0,62
Houston,2024-04-27,19.91,9.75,0.0,7.0,20.0,22,37.0,62
Houston,2024-04-28,19.47,9.72,0.01,0.0,19.0,7,39.0,67
Houston,2024-04-29,19.63,14.16,0.03,20.0,9.0,15,34.0,67
Houston,2024-04-30,18.72,10.49,0.0,0.0,7.0,10,93.0,67
Houston,2024-05-01,18.82,9.41,0.0,0.0,19.0,8,30.0,67
Houston,2024-05-02,19.8,9.83,0.0,5.0,19.0,10,39.0,67
Houston,2024-05-03,19.15,8.86,0.03,19.0,7.0,11,40.0,67
Houston,2024-05-04,19.42,8.36,0.0,0.0,7.0,9,35.0,67
Houston,2024-05-05,19.69,10.42,0.0,0.0,20.0,7,27.0,65
Houston,2024-05-06,20.3,10.11,0.0,0.0,20.0,7,21.0,65
Houston,2024-05-07,20.0,9.5,0.0,0.0,21.0,10,34.0,65
Houston,2024-05-08,19.54,12.4,0.0,0.0,8.0,8,35.0,65
Houston,2024-05-09,19.15,11.7,0.0,0.0,18.0,8,45.0,65
Houston,2024-05-10,18.81,10.94,0.0,23.0,20.0,10,41.0,65
Houston,2024-05-11,18.41,10.47,0.0,0.0,7.0,12,50.0,65
Houston,2024-05-12,18.32,11.04,0.0,0.0,20.0,7,18.0,67
Houston,2024-05-13,18.35,7.77,0.0,6.0,22.0,10,36.0,67
Houston,2024-05-14,20.34,8.52,0.0,19.0,19.0,11,64.0,67
Houston,2024-05-15,20.41,7.9,0.0,23.0,8.0,11,182.0,67
Houston,2024-05-16,19.77,7.17,0.0,2.0,8.0,16,44.0,67
Houston,2024-05-17,19.12,6.72,0.0,2.0,6.0,7,23.0,67
Houston,2024-05-18,19.6,7.54,0.0,22.0,7.0,11,164.0,67
Houston,2024-05-19,20.19,9.21,0.0,0.0,17.0,21,16.0,70
Houston,2024-05-20,20.53,9.2,0.0,0.0,15.0,10,77.0,70
Houston,2024-05-21,19.24,8.1,0.0,0.0,2.0,9,36.0,70
Houston,2024-05-22,18.47,6.98,0.0,14.0,7.0,9,31.0,70
Houston,2024-05-23,18.7,8.23,0.0,8.0,6.0,9,31.0,70
Houston,2024-05-24,19.63,9.87,0.0,21.0,7.0,8,31.0,70
Houston,2024-05-25,18.49,9.86,0.0,0.0,2.0,9,44.0,70
Houston,2024-05-26,17.62,6.92,0.0,1.0,7.0,14,30.0,70
Houston,2024-05-27,17.64,7.02,0.0,0.0,19.0,15,44.0,70
Houston,2024-05-28,18.72,6.73,0.0,23.0,3.0,8,40.0,70
Houston,2024-05-29,17.62,7.67,0.0,23.0,23.0,7,29.0,70
Houston,2024-05-30,18.24,9.43,0.0,0.0,0.0,11,33.0,70
Houston,2024-05-31,18.24,10.1,0.02,18.0,6.0,12,61.0,70
Houston,2024-06-01,18.2,8.82,0.0,20.0,8.0,9,40.0,70
Houston,2024-06-02,19.68,11.85,0.0,0.0,7.0,9,26.0,65
Houston,2024-06-03,19.47,9.38,0.0,23.0,7.0,9,25.0,65
Houston,2024-06-04,19.65,7.46,0.0,1.0,0.0,10,30.0,65
Houston,2024-06-05,19.55,6.22,0.0,0.0,6.0,11,45.0,65
Houston,2024-06-06,18.86,6.95,0.0,16.0,7.0,10,80.0,65
Houston,2024-06-07,17.35,6.5,0.0,22.0,6.0,18,31.0,65
Houston,2024-06-08,18.06,8.21,0.0,0.0,9.0,10,58.0,65
Houston,2024-06-09,18.36,6.88,0.0,3.0,21.0,8,41.0,69
Houston,2024-06-10,17.98,9.97,0.0,11.0,7.0,21,6.0,69
Houston,2024-06-11,17.07,14.55,0.05,15.0,10.0,8,105.0,69
Houston,2024-06-12,15.67,10.48,0.0,20.0,6.0,10,47.0,69
Houston,2024-06-13,15.62,9.31,0.0,0.0,6.0,10,61.0,69
Houston,2024-06-14,15.33,7.64,0.0,20.0,0.0,9,74.0,69
Houston,2024-06-15,15.44,10.55,0.03,0.0,21.0,9,77.0,69
Houston,2024-06-16,16.31,11.39,0.05,1.0,7.0,9,67.0,65
Houston,2024-06-17,14.98,8.55,0.0,0.0,7.0,9,29.0,65
Houston,2024-06-18,14.97,8.83,0.0,0.0,6.0,12,30.0,65
Houston,2024-06-19,16.43,10.07,0.0,0.0,7.0,9,27.0,65
Houston,2024-06-20,16.69,8.25,0.0,0.0,10.0,10,28.0,65
Houston,2024-06-21,14.89,10.58,0.0,22.0,19.0,12,26.0,65
Houston,2024-06-22,14.94,9.55,0.0,0.0,7.0,10,54.0,65
Houston,2024-06-23,15.48,6.77,0.0,0.0,8.0,14,21.0,62
Houston,2024-06-24,15.2,7.7,0.0,19.0,7.0,10,40.0,62
Houston,2024-06-25,15.58,6.13,0.0,0.0,21.0,12,20.0,62
Houston,2024-06-26,15.72,5.2,0.0,0.0,19.0,10,33.0,62
Houston,2024-06-27,14.69,4.15,0.0,7.0,7.0,11,50.0,62
Houston,2024-06-28,15.02,14.24,0.02,0.0,5.0,9,27.0,62
Houston,2024-06-29,13.19,7.46,0.06,0.0,23.0,20,10.0,62
Houston,2024-06-30,12.45,5.12,0.0,0.0,0.0,12,40.0,68
Houston,2024-07-01,13.42,8.83,0.0,0.0,6.0,10,67.0,68
Houston,2024-07-02,13.65,6.41,0.0,13.0,4.0,11,100.0,68
Houston,2024-07-03,13.65,4.65,0.0,0.0,0.0,10,41.0,68
Houston,2024-07-04,14.03,5.67,0.0,0.0,7.0,9,32.0,68
Houston,2024-07-05,13.12,4.75,0.0,0.0,0.0,11,58.0,68
Houston,2024-07-06,13.0,4.12,0.0,5.0,6.0,8,36.0,68
Houston,2024-07-07,15.21,5.0,0.01,0.0,7.0,9,22.0,65
Houston,2024-07-10,15.78,6.29,0.0,0.0,23.0,9,51.0,65
Houston,2024-07-11,15.64,5.25,0.0,0.0,20.0,7,64.0,65
Houston,2024-07-12,16.38,5.92,0.0,0.0,8.0,7,23.0,65
Houston,2024-07-13,15.84,5.52,0.0,12.0,5.0,10,39.0,65
Houston,2024-07-14,15.66,3.86,0.0,9.0,7.0,9,46.0,64
Houston,2024-07-15,15.35,4.08,0.0,5.0,2.0,11,35.0,64
Houston,2024-07-16,15.33,3.31,0.0,9.0,7.0,10,35.0,64
Houston,2024-07-17,14.37,3.96,0.0,5.0,7.0,9,31.0,64
Houston,2024-07-18,13.76,3.62,0.0,5.0,0.0,11,77.0,64
Houston,2024-07-19,14.06,3.32,0.0,9.0,6.0,10,44.0,64
Houston,2024-07-20,12.71,3.6,0.0,21.0,13.0,11,112.0,64
Houston,2024-07-21,13.33,4.46,0.0,10.0,22.0,10,39.0,60
Houston,2024-07-22,15.55,4.01,0.0,10.0,6.0,8,31.0,60
Houston,2024-07-23,13.32,3.34,0.0,13.0,6.0,8,23.0,60
Houston,2024-07-24,12.96,4.19,0.0,7.0,4.0,10,27.0,60
Houston,2024-07-25,14.6,5.8,0.0,8.0,5.0,7,16.0,60
Houston,2024-07-26,13.65,5.85,0.0,0.0,6.0,10,22.0,60
Houston,2024-07-27,13.14,4.55,0.0,0.0,23.0,11,23.0,60
Houston,2024-07-28,13.47,7.12,0.03,7.0,4.0,8,18.0,67
Houston,2024-07-29,13.02,5.17,0.0,13.0,6.0,10,27.0,67
Houston,2024-07-30,13.12,5.65,0.0,10.0,5.0,9,24.0,67
Houston,2024-07-31,12.63,6.09,0.0,7.0,3.0,10,30.0,67
Houston,2024-08-01,12.77,3.93,0.0,7.0,6.0,10,48.0,67
Houston,2024-08-02,14.66,4.26,0.0,0.0,1.0,11,77.0,67
Houston,2024-08-03,13.02,2.98,0.0,20.0,14.0,12,46.0,67
Houston,2024-08-04,12.15,2.81,0.0,21.0,21.0,10,46.0,65
Houston,2024-08-05,12.4,6.16,0.0,0.0,5.0,9,49.0,65
Houston,2024-08-06,12.5,4.73,0.0,18.0,3.0,10,147.0,65
Houston,2024-08-07,14.22,4.28,0.0,3.0,22.0,11,122.0,65
Houston,2024-08-08,13.36,5.35,0.01,0.0,20.0,12,179.0,65
Houston,2024-08-09,13.3,6.67,0.0,17.0,20.0,10,61.0,65
Houston,2024-08-10,12.49,4.54,0.0,0.0,23.0,9,45.0,65
Houston,2024-08-11,12.08,3.24,0.02,10.0,20.0,9,90.0,62
Houston,2024-08-12,14.61,3.56,0.0,0.0,21.0,10,97.0,62
Houston,2024-08-13,12.3,4.26,0.0,0.0,0.0,11,58.0,62
Houston,2024-08-14,12.4,3.22,0.0,7.0,23.0,10,47.0,62
Houston,2024-08-15,11.25,3.23,0.0,8.0,23.0,10,36.0,62
Houston,2024-08-16,10.34,6.22,0.0,0.0,0.0,10,58.0,62
Houston,2024-08-17,11.22,12.72,0.46,0.0,23.0,10,97.0,62
Houston,2024-08-18,10.96,14.09,0.21,2.0,7.0,11,126.0,66
Houston,2024-08-19,10.45,10.37,0.01,0.0,6.0,12,151.0,66
Houston,2024-08-20,11.48,8.66,0.02,19.0,3.0,11,93.0,66
Houston,2024-08-21,10.3,15.54,0.17,0.0,7.0,10,200.0,66
Houston,2024-08-22,7.8,10.94,0.0,15.0,5.0,10,185.0,66
Houston,2024-08-23,7.88,7.92,0.0,0.0,20.0,10,84.0,66
Houston,2024-08-24,11.1,13.74,0.27,4.0,23.0,10,51.0,66
Houston,2024-08-25,10.3,22.87,0.16,0.0,21.0,10,51.0,67
Houston,2024-08-26,8.61,13.97,0.0,0.0,6.0,9,39.0,67
Houston,2024-08-27,8.29,9.31,0.0,7.0,20.0,11,27.0,67
Houston,2024-08-28,10.27,16.56,0.24,8.0,5.0,10,39.0,67
Houston,2024-08-29,12.1,13.13,0.31,0.0,4.0,9,28.0,67
Houston,2024-08-30,10.42,9.24,0.0,3.0,1.0,11,28.0,67
Houston,2024-08-31,9.69,7.43,0.45,21.0,20.0,11,31.0,67
Houston,2024-09-01,11.97,9.25,0.14,8.0,19.0,11,26.0,67
Houston,2024-09-02,10.53,7.38,0.0,0.0,1.0,12,38.0,67
Houston,2024-09-03,10.47,6.96,0.5,7.0,1.0,10,39.0,67
Houston,2024-09-04,12.85,18.54,0.4,5.0,6.0,11,29.0,67
Houston,2024-09-05,13.22,19.72,0.15,1.0,6.0,9,17.0,67
Houston,2024-09-06,13.25,17.56,1.05,0.0,5.0,20,25.0,67
Houston,2024-09-07,12.61,11.05,0.02,5.0,6.0,11,41.0,67
Houston,2024-09-08,12.63,14.6,0.25,10.0,6.0,10,39.0,61
Houston,2024-09-09,12.29,11.78,0.01,2.0,20.0,11,37.0,61
Houston,2024-09-10,12.14,5.77,0.0,4.0,20.0,8,31.0,61
Houston,2024-09-11,12.61,11.42,0.0,1.0,6.0,10,21.0,61
Houston,2024-09-12,14.4,12.29,0.0,0.0,6.0,11,34.0,61
Houston,2024-09-13,13.13,7.56,0.0,13.0,19.0,11,80.0,61
Houston,2024-09-14,12.88,8.99,0.0,0.0,6.0,10,58.0,61
Houston,2024-09-15,13.66,21.63,0.72,5.0,20.0,11,50.0,68
Houston,2024-09-16,11.9,12.25,1.41,0.0,23.0,10,93.0,68
Houston,2024-09-17,10.68,13.17,0.31,0.0,20.0,10,97.0,68
Houston,2024-09-18,9.9,9.2,0.13,0.0,20.0,11,133.0,68
Houston,2024-09-19,12.03,36.5,1.63,21.0,20.0,10,54.0,68
Houston,2024-09-20,11.83,24.82,0.48,6.0,20.0,11,87.0,68
Houston,2024-09-21,10.01,7.45,0.03,4.0,7.0,10,87.0,68
Houston,2024-09-22,9.95,18.1,0.31,18.0,6.0,10,74.0,63
Houston,2024-09-23,8.45,9.86,0.0,11.0,6.0,10,51.0,63
Houston,2024-09-24,8.42,7.42,0.0,9.0,7.0,10,77.0,63
Houston,2024-09-25,10.03,10.16,0.0,0.0,1.0,19,29.0,63
Houston,2024-09-26,10.58,7.09,0.0,4.0,23.0,10,47.0,63
Houston,2024-09-27,9.41,6.83,0.0,6.0,0.0,10,74.0,63
Houston,2024-09-28,10.53,7.83,0.01,5.0,19.0,10,67.0,63
Houston,2024-09-29,11.4,15.65,0.4,1.0,6.0,10,74.0,69
Houston,2024-09-30,12.08,11.32,0.08,0.0,21.0,11,108.0,69
Houston,2024-10-01,11.75,5.43,0.0,0.0,23.0,10,61.0,69
Houston,2024-10-02,12.12,15.3,0.92,0.0,0.0,9,41.0,69
Houston,2024-10-03,13.49,20.04,0.73,6.0,21.0,9,51.0,69
Houston,2024-10-04,13.15,28.88,0.61,1.0,20.0,9,32.0,69
Houston,2024-10-05,12.05,15.69,0.53,21.0,6.0,10,27.0,69
Houston,2024-10-06,10.91,9.5,0.06,5.0,6.0,9,36.0,65
Houston,2024-10-07,11.09,6.75,0.0,3.0,7.0,9,44.0,65
Houston,2024-10-08,11.92,11.02,0.0,1.0,22.0,10,48.0,65
Houston,2024-10-09,12.94,8.75,0.0,6.0,21.0,10,71.0,65
Houston,2024-10-10,11.94,11.01,0.0,0.0,6.0,9,74.0,65
Houston,2024-10-11,12.2,10.38,0.0,0.0,6.0,10,150.0,65
Houston,2024-10-12,10.41,10.3,0.0,0.0,6.0,9,105.0,65
Houston,2024-10-13,10.52,7.58,0.0,6.0,21.0,9,67.0,68
Houston,2024-10-14,12.27,23.69,0.27,20.0,19.0,11,90.0,68
Houston,2024-10-15,-1.03,9.91,0.04,0.0,0.0,11,93.0,68
Houston,2024-10-16,-0.33,16.88,0.0,6.0,22.0,10,32.0,68
Houston,2024-10-17,1.28,16.09,0.0,6.0,20.0,10,46.0,68
Houston,2024-10-18,-3.16,16.46,0.0,0.0,6.0,10,45.0,68
Houston,2024-10-19,-1.58,15.28,0.0,1.0,7.0,10,47.0,68
Houston,2024-10-20,-0.19,15.68,0.11,0.0,7.0,10,45.0,68
Houston,2024-10-21,-1.0,9.21,0.1,0.0,19.0,10,108.0,68
Houston,2024-10-22,0.86,8.6,0.0,20.0,7.0,10,64.0,68
Houston,2024-10-23,2.12,23.26,1.18,1.0,5.0,9,112.0,68
Houston,2024-10-24,2.51,27.1,0.15,18.0,20.0,10,58.0,68
Houston,2024-10-25,1.13,11.32,0.12,21.0,7.0,10,46.0,68
Houston,2024-10-26,0.8,21.84,0.38,5.0,7.0,9,50.0,68
Houston,2024-10-27,1.17,28.2,0.27,20.0,20.0,10,77.0,69
Houston,2024-10-28,-5.9,29.94,0.0,0.0,21.0,9,47.0,69
Houston,2024-10-29,-10.73,18.53,0.0,3.0,23.0,8,44.0,69
Houston,2024-10-30,-8.85,14.05,0.07,20.0,0.0,7,30.0,69
